PBO Station Position Time Series.,,,,,,,
Format Version, 1.2.0,,,,,,
Reference Frame, NAM08,,,,,,
4-character ID, AB02,,,,,,
Station name, Nikolski__AK2007,,,,,,
Begin Date, 2007-05-23,,,,,,
End Date, 2017-03-20,,,,,,
Release Date, 2017-03-22,,,,,,
Source file, AB02.pbo.nam08.pos,,,,,,
Offset from source file, 2.92 mm North, -1.30 mm East, 2.51 mm Vertical,,,,
Reference position, 52.9706058839 North Latitude, -168.8546704269 East Longitude, 192.78683 meters elevation,,,,
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality
3/29/2011,6.4,6.85,11.64,1.52,1.2,4.92, repro
3/30/2011,7.35,7.02,12.14,1.41,1.11,4.55, repro
3/31/2011,7.71,6.96,4.13,1.29,1.02,4.22, repro
4/1/2011,7.84,7.58,4.66,1.37,1.08,4.45, repro
4/2/2011,7.12,7.84,2.37,1.37,1.09,4.42, repro
4/3/2011,5.31,7.28,-0.83,1.58,1.26,5.04, repro
4/4/2011,6.21,7.07,2.31,1.54,1.21,4.95, repro
4/5/2011,6.64,8.08,5.87,1.48,1.16,4.78, repro
4/6/2011,5.9,7.8,2.08,1.73,1.35,5.44, repro
4/7/2011,4.7,8.01,3.4,1.71,1.33,5.48, repro
4/8/2011,5.06,8.06,3.54,1.62,1.27,5.22, repro
4/9/2011,5.27,7.39,6.16,1.59,1.25,5.14, repro
4/10/2011,5.72,8.02,-0.61,1.52,1.19,4.92, repro
4/11/2011,5.47,8.81,-1.1,1.4,1.1,4.55, repro
4/12/2011,5.2,8.24,0.8,1.38,1.09,4.5, repro
4/13/2011,6.17,9.09,1.29,1.34,1.05,4.34, repro
4/14/2011,6.42,7.71,-0.33,1.41,1.11,4.55, repro
4/15/2011,6.05,7.21,-2.82,1.35,1.08,4.37, repro
4/16/2011,6.11,7.81,-3.35,1.45,1.16,4.66, repro
4/17/2011,6.51,8.15,-9.08,1.4,1.1,4.46, repro
4/18/2011,8.71,7.16,-7.25,1.67,1.3,5.24, repro
4/19/2011,4.72,9.36,-6.04,1.67,1.31,5.25, repro
4/20/2011,6.51,8.69,-3.01,1.49,1.18,4.76, repro
4/21/2011,6,5.64,2.63,1.74,1.37,5.5, repro
4/22/2011,7.34,8.87,-6.4,1.71,1.34,5.42, repro
4/23/2011,6.44,9.06,0.86,1.52,1.2,4.87, repro
4/24/2011,6.59,8.36,2.23,1.58,1.24,5.02, repro
4/25/2011,6.6,7.77,2.02,1.42,1.13,4.55, repro
4/26/2011,6.73,7.71,2.83,1.48,1.18,4.76, repro
4/27/2011,6.73,7.53,1.08,1.57,1.24,5.02, repro
4/28/2011,6.44,8.04,-1.92,1.38,1.1,4.44, repro
4/29/2011,7.07,9.24,-1.12,1.34,1.06,4.33, repro
4/30/2011,6.64,9.25,-0.07,1.45,1.14,4.64, repro
5/1/2011,6.23,8.55,-5.34,1.4,1.1,4.51, repro
5/2/2011,6.2,7.75,-5.71,1.44,1.13,4.61, repro
5/3/2011,6.71,8.04,-2.92,1.39,1.09,4.48, repro
5/4/2011,6.64,7.47,-6.56,1.47,1.15,4.74, repro
5/5/2011,6.02,7.72,-4.23,1.36,1.11,4.41, repro
5/6/2011,6.52,7.89,-1.84,1.34,1.05,4.36, repro
5/7/2011,5.67,8.16,-3.88,1.4,1.1,4.52, repro
5/8/2011,6.02,8.89,-6.04,1.37,1.08,4.39, repro
5/9/2011,5.93,8.74,-2.84,1.49,1.16,4.74, repro
5/10/2011,6.11,8.28,-7.66,1.43,1.12,4.59, repro
5/11/2011,6.04,6.97,-3.32,1.44,1.13,4.61, repro
5/12/2011,5.22,7.09,-8.41,1.58,1.23,5.02, repro
5/13/2011,4.67,6.65,-5.14,1.74,1.34,5.45, repro
5/14/2011,5.84,7.12,-2.44,1.74,1.35,5.4, repro
5/15/2011,5.62,6.66,1.04,1.56,1.19,4.92, repro
5/16/2011,7.04,6.81,-4.03,1.45,1.11,4.61, repro
5/17/2011,6.07,6.42,-0.44,1.44,1.13,4.58, repro
5/18/2011,5.33,6.49,-4.99,1.39,1.09,4.42, repro
5/19/2011,5,6.8,-7.28,1.52,1.18,4.82, repro
5/20/2011,4.66,6.37,-9.37,1.59,1.2,4.96, repro
5/21/2011,5.25,6.84,-7.76,1.41,1.08,4.53, repro
5/22/2011,6.09,6.31,-5.63,1.37,1.09,4.38, repro
5/23/2011,6.44,7.49,-6,1.36,1.05,4.35, repro
5/24/2011,6.13,6.92,-5.8,1.52,1.17,4.84, repro
5/25/2011,6.31,7.76,-5.31,1.5,1.14,4.76, repro
5/26/2011,6.55,8.06,-1.63,1.58,1.2,4.96, repro
5/27/2011,6.86,6.79,-7.23,1.51,1.18,4.78, repro
5/28/2011,6.09,7.48,-5.37,1.43,1.08,4.54, repro
5/29/2011,6.37,8.26,0.26,1.4,1.07,4.49, repro
5/30/2011,6.62,7.53,-1.03,1.55,1.16,4.9, repro
5/31/2011,5.63,7.29,-3.48,1.73,1.29,5.43, repro
6/1/2011,7.59,6.73,-2.93,1.67,1.25,5.21, repro
6/2/2011,5.13,8.78,-0.32,2.29,1.68,7.08, repro
6/3/2011,5.88,7.08,-2.09,1.82,1.35,5.64, repro
6/4/2011,6.25,6.04,-5.58,1.49,1.11,4.69, repro
6/5/2011,7.74,6.79,-5.14,1.47,1.11,4.64, repro
6/6/2011,6.69,6.33,-3.18,1.52,1.13,4.76, repro
6/7/2011,7.32,6.57,-3.56,1.45,1.08,4.55, repro
6/8/2011,6.51,6.01,-5.97,1.48,1.11,4.64, repro
6/9/2011,6.15,7.39,-1.74,1.45,1.08,4.58, repro
6/10/2011,6.3,6.29,-1.17,1.52,1.14,4.75, repro
6/11/2011,6.63,7.25,2.13,1.37,1.04,4.37, repro
6/12/2011,6.51,7.82,-0.42,1.47,1.09,4.65, repro
6/13/2011,6.15,6.73,1.7,1.41,1.05,4.49, repro
6/14/2011,6.7,6.05,-0.92,1.39,1.03,4.44, repro
6/15/2011,7.17,7.2,-4.69,1.53,1.13,4.81, repro
6/16/2011,5.28,8.52,-4.88,1.98,1.45,6.16, repro
6/17/2011,6.77,6.66,-1.64,1.39,1.03,4.44, repro
6/18/2011,6.55,7.04,2.62,1.37,1.01,4.32, repro
6/19/2011,5.97,7.54,-4,1.49,1.12,4.74, repro
6/20/2011,7.01,7.01,-1.85,1.41,1.05,4.48, repro
6/21/2011,5.93,6.84,-2.84,1.42,1.06,4.53, repro
6/22/2011,7.29,6.01,4.9,1.53,1.13,4.8, repro
6/23/2011,7.13,6.76,2.63,1.38,1.04,4.41, repro
6/24/2011,5.78,5.21,6.27,1.31,0.99,4.2, repro
6/25/2011,5.3,4.53,2.01,1.4,1.06,4.46, repro
6/26/2011,5.04,4.33,9.23,1.88,1.4,5.87, repro
6/27/2011,2.34,3.47,-7.27,2.21,1.61,6.83, repro
6/28/2011,6.28,5.82,3.85,1.71,1.26,5.29, repro
6/29/2011,6.01,5.23,3.66,1.57,1.19,5, repro
6/30/2011,5.32,5.48,6.78,1.61,1.21,5.08, repro
7/1/2011,5.4,5.44,4.81,1.32,1,4.26, repro
7/2/2011,5.6,4.27,10.83,1.86,1.37,5.86, repro
7/3/2011,7.22,4.54,7.82,2.04,1.51,6.45, repro
7/4/2011,5.13,4.38,7.15,1.62,1.2,5.13, repro
7/5/2011,6.59,4.54,4.49,1.62,1.23,5.19, repro
7/6/2011,6.17,5.17,8.62,2.34,1.7,7.29, repro
7/7/2011,5.82,5.42,10.81,1.64,1.23,5.16, repro
7/8/2011,7.5,5.49,0.71,2.25,1.64,7.01, repro
7/9/2011,5.78,4.81,7.15,1.5,1.13,4.77, repro
7/10/2011,4.78,3.79,0.17,1.7,1.24,5.32, repro
7/11/2011,5.32,5.02,0.51,2.1,1.55,6.54, repro
7/12/2011,6.1,3.71,-4.15,1.74,1.32,5.53, repro
7/13/2011,5.78,5.04,3.13,1.69,1.28,5.38, repro
7/14/2011,5.44,4.21,1.46,1.7,1.28,5.36, repro
7/15/2011,6.94,5.67,4.29,2.12,1.59,6.63, repro
7/16/2011,5.78,5.38,4.78,1.84,1.39,5.81, repro
7/17/2011,5.92,5.85,0.45,2.22,1.64,6.9, repro
7/18/2011,6.18,4.64,6.8,2.39,1.75,7.44, repro
7/19/2011,6.74,4.4,3.86,2.22,1.65,6.97, repro
7/20/2011,5.88,4.99,10.69,1.88,1.41,5.89, repro
7/21/2011,3.8,5.3,-0.75,2.13,1.57,6.59, repro
7/22/2011,5.05,4.77,-1.05,2.09,1.56,6.54, repro
7/23/2011,4.4,1.67,13.35,2.49,1.82,7.67, repro
7/24/2011,5.4,4.72,0.9,2.08,1.55,6.45, repro
7/25/2011,6.26,3.5,6.89,1.68,1.27,5.28, repro
7/26/2011,6.02,4.46,-1.85,1.82,1.38,5.69, repro
7/27/2011,6.84,3.68,7.72,1.47,1.13,4.68, repro
7/28/2011,8.12,4.01,-0.86,2.23,1.64,6.96, repro
7/29/2011,5.54,3.32,-3.15,1.63,1.22,5.08, repro
7/30/2011,5.71,4.41,1.7,1.54,1.18,4.92, repro
7/31/2011,6.02,4.56,-1.77,1.72,1.3,5.41, repro
8/1/2011,6.96,4.76,-2.29,1.75,1.32,5.54, repro
8/2/2011,7,4.54,2.62,1.96,1.48,6.05, repro
8/3/2011,5.97,5.42,-1.65,1.61,1.24,5.06, repro
8/4/2011,4.79,5.34,8,2.01,1.53,6.3, repro
8/5/2011,6.39,4.53,3.03,1.83,1.41,5.74, repro
8/6/2011,5.29,5.34,1.23,1.86,1.43,5.87, repro
8/7/2011,5.88,4.2,2.67,1.5,1.17,4.87, repro
8/8/2011,5.66,3.83,7.7,1.98,1.49,6.2, repro
8/9/2011,3.56,5.4,-0.1,2.04,1.55,6.38, repro
8/10/2011,4.52,4.31,0.35,1.7,1.32,5.44, repro
8/11/2011,5.12,4.26,-3.81,1.72,1.38,5.58, repro
8/12/2011,4.89,3.97,2.63,1.5,1.2,4.95, repro
8/13/2011,4.41,3.89,5.05,1.59,1.26,5.15, repro
8/14/2011,3.59,4.1,4.88,1.63,1.28,5.27, repro
8/15/2011,5.93,6.35,-4.67,2.19,1.67,6.99, repro
8/16/2011,5.41,4.81,3.39,1.75,1.37,5.57, repro
8/17/2011,5.61,4.74,-3.57,1.65,1.28,5.28, repro
8/18/2011,3.95,5.5,3.33,2.16,1.64,6.86, repro
8/19/2011,4.64,4.06,-1.86,1.69,1.31,5.39, repro
8/20/2011,4.81,3.81,-0.45,1.72,1.34,5.54, repro
8/21/2011,4.56,4.35,-0.39,1.78,1.38,5.7, repro
8/22/2011,5.43,3.37,-1.77,1.56,1.21,5.04, repro
8/23/2011,4.32,5.2,-2.03,1.54,1.22,4.96, repro
8/24/2011,4.78,4.47,-2.31,1.55,1.21,4.97, repro
8/25/2011,4.03,4.41,-0.77,1.54,1.2,4.94, repro
8/26/2011,4.38,4.54,-4.23,1.67,1.3,5.33, repro
8/27/2011,5.64,5.29,-2.5,1.72,1.33,5.46, repro
8/28/2011,3.71,4.94,-5.59,2.05,1.58,6.4, repro
8/29/2011,4.96,6.86,-1.27,1.76,1.35,5.47, repro
8/30/2011,2.83,5.42,-2.63,1.85,1.44,5.83, repro
8/31/2011,4.86,4.32,0.93,1.59,1.26,5.11, repro
9/1/2011,5.81,4.81,-2.85,2,1.53,6.23, repro
9/2/2011,4.48,5.53,-5.19,1.62,1.25,5.11, repro
9/3/2011,5.56,4.17,-1.64,1.97,1.5,6.17, repro
9/4/2011,4.98,3.17,3.97,1.91,1.45,5.98, repro
9/5/2011,4.18,3.67,1.47,1.78,1.36,5.59, repro
9/6/2011,3.18,0.69,7.59,1.96,1.48,6.13, repro
9/7/2011,1.82,3.28,-2.26,1.9,1.43,5.95, repro
9/8/2011,4.26,4.89,-4.15,1.9,1.45,5.97, repro
9/9/2011,4.11,4.39,2.34,1.52,1.18,4.85, repro
9/10/2011,5.37,2.52,3.38,1.62,1.25,5.15, repro
9/11/2011,5.99,2.44,8.76,1.82,1.38,5.75, repro
9/12/2011,6.16,3.6,-0.07,1.76,1.36,5.56, repro
9/13/2011,5.72,4.61,-0.01,1.48,1.14,4.7, repro
9/14/2011,5.87,3.1,1.5,1.87,1.41,5.86, repro
9/15/2011,4.1,2.5,7.13,1.69,1.27,5.3, repro
9/16/2011,7.11,2.26,-0.76,1.61,1.24,5.09, repro
9/17/2011,7.32,1.22,-0.53,1.51,1.15,4.75, repro
9/18/2011,4.69,2.57,3.03,1.68,1.27,5.28, repro
9/19/2011,5.45,2,6.37,1.95,1.46,5.97, repro
9/20/2011,4.24,1.89,2.29,1.66,1.22,5.09, repro
9/21/2011,4.25,1.27,-1.26,1.49,1.13,4.69, repro
9/22/2011,4.33,1.65,5.62,1.62,1.22,5.05, repro
9/23/2011,5.4,1.67,1.93,1.66,1.26,5.21, repro
9/24/2011,5.92,2.17,0.3,1.63,1.27,5.12, repro
9/25/2011,5.83,0.95,0.97,1.74,1.31,5.4, repro
9/26/2011,6.19,0.68,4.67,1.68,1.27,5.22, repro
9/27/2011,7.59,0.07,4.7,1.98,1.49,6.12, repro
9/28/2011,5.63,1.79,-1.28,1.56,1.2,4.85, repro
9/29/2011,5.94,1.75,-0.08,1.75,1.34,5.53, repro
9/30/2011,4.45,0.39,3.16,1.92,1.49,6, repro
10/1/2011,4.78,2.13,1.24,1.69,1.34,5.34, repro
10/2/2011,4.55,3.76,4.84,2.08,1.61,6.43, repro
10/3/2011,2.92,2.4,2.16,1.84,1.45,5.79, repro
10/4/2011,6.15,1.38,1.45,2.04,1.58,6.33, repro
10/5/2011,4.96,-0.72,-0.48,2.15,1.66,6.55, repro
10/6/2011,4.84,-0.33,-2.76,1.57,1.25,4.93, repro
10/7/2011,5.51,2.29,-1.07,1.42,1.15,4.49, repro
10/8/2011,5.62,1.83,2.97,1.56,1.26,4.95, repro
10/9/2011,4.46,2.97,1.58,1.78,1.42,5.59, repro
10/10/2011,4.35,2.18,-5.51,1.58,1.26,4.99, repro
10/11/2011,4.06,2.71,-7.65,1.7,1.36,5.37, repro
10/12/2011,4.53,2.33,-9.29,1.83,1.44,5.7, repro
10/13/2011,5.15,3.4,-6.72,1.79,1.41,5.63, repro
10/14/2011,2.76,2.4,-7.55,1.86,1.48,5.78, repro
10/15/2011,3.53,2.04,-5.32,1.48,1.2,4.64, repro
10/16/2011,3.91,2.48,-3.21,1.4,1.12,4.39, repro
10/17/2011,4.53,3.4,-3.02,1.49,1.21,4.67, repro
10/18/2011,4.14,2.23,-6.1,1.52,1.21,4.72, repro
10/19/2011,3.49,1.9,-1.36,1.53,1.22,4.8, repro
10/20/2011,3.95,2.53,-2.16,1.47,1.18,4.59, repro
10/21/2011,4.22,3.51,-3.55,1.55,1.23,4.83, repro
10/22/2011,4.16,3.22,-3.98,1.62,1.28,5.03, repro
10/23/2011,4.5,1.36,-1.48,1.67,1.32,5.17, repro
10/24/2011,3.19,2,-5.6,1.75,1.39,5.41, repro
10/25/2011,3.2,2.33,-1.35,1.83,1.43,5.67, repro
10/26/2011,2.5,1.99,-1.74,1.95,1.53,6, repro
10/27/2011,2.34,2.95,-1.84,1.71,1.35,5.36, repro
10/28/2011,3.04,2.48,-0.94,1.7,1.34,5.24, repro
10/29/2011,3.94,2.03,-0.89,1.73,1.36,5.35, repro
10/30/2011,5.21,1.25,-1.67,1.86,1.46,5.77, repro
10/31/2011,3.38,2.9,-2.1,1.98,1.53,6.1, repro
11/1/2011,5.66,3.24,-2.61,1.73,1.34,5.4, repro
11/2/2011,5.1,3.35,-0.55,1.97,1.5,6.05, repro
11/3/2011,3.87,4.35,-4.88,2.31,1.73,7.12, repro
11/4/2011,2.72,1.08,-0.21,1.81,1.4,5.57, repro
11/5/2011,3.67,1.49,-1.22,1.76,1.35,5.46, repro
11/6/2011,2.35,2.35,-0.78,1.79,1.37,5.54, repro
11/7/2011,3.08,2.65,-3.84,1.61,1.24,5.02, repro
11/8/2011,3.58,3.8,-1.73,1.84,1.41,5.69, repro
11/9/2011,2.66,4.23,-4.15,2.14,1.61,6.63, repro
11/10/2011,3.97,2.39,1.45,1.78,1.35,5.5, repro
11/11/2011,2.7,1.93,2.95,1.97,1.52,6.1, repro
11/12/2011,0.94,0.89,-0.52,1.82,1.4,5.6, repro
11/13/2011,4.9,-1.45,1.18,1.74,1.33,5.29, repro
11/14/2011,4.39,0.97,0.82,1.48,1.15,4.6, repro
11/15/2011,5.27,2.39,-2.44,1.61,1.26,4.96, repro
11/16/2011,4.19,2.16,0.75,1.63,1.26,5.07, repro
11/17/2011,4.88,2.16,-2.95,2.11,1.6,6.54, repro
11/18/2011,5.03,2.27,0.45,1.66,1.28,5.15, repro
11/19/2011,5.72,2.63,4.18,2.02,1.53,6.24, repro
11/20/2011,4.93,1.02,8.64,1.57,1.22,4.91, repro
11/21/2011,4.94,2.99,3.08,1.55,1.2,4.83, repro
11/22/2011,4.75,0.7,2.34,1.4,1.08,4.33, repro
11/23/2011,4.77,0.28,-1.17,1.45,1.14,4.49, repro
11/24/2011,3.96,1.27,-1.42,1.49,1.16,4.63, repro
11/25/2011,5.12,1.94,-0.14,1.71,1.32,5.34, repro
11/26/2011,3.77,2.22,3.3,1.57,1.22,4.94, repro
11/27/2011,4.54,0.9,3.13,1.7,1.32,5.24, repro
11/28/2011,5.88,3.34,1.56,1.65,1.27,5.15, repro
11/29/2011,4.72,2.52,1.33,1.74,1.33,5.42, repro
11/30/2011,4.41,3.09,-2.44,1.65,1.28,5.21, repro
12/1/2011,3.04,1.88,-1.66,1.7,1.31,5.19, repro
12/2/2011,3.24,1,0.93,1.78,1.35,5.41, repro
12/3/2011,4.44,1.51,-2.58,1.86,1.41,5.74, repro
12/4/2011,3.46,1.8,2.53,1.68,1.28,5.17, repro
12/5/2011,5.39,1.68,-1.76,1.56,1.19,4.84, repro
12/6/2011,5.24,2.66,1.46,1.97,1.48,6.07, repro
12/7/2011,4.4,2.28,2.42,1.75,1.32,5.37, repro
12/8/2011,4.53,2.32,3.74,1.59,1.2,4.85, repro
12/9/2011,6.41,1.11,-1.03,1.64,1.24,5.07, repro
12/10/2011,2.88,1.8,5.13,1.97,1.47,6.02, repro
12/11/2011,4.85,0,6.27,1.73,1.31,5.33, repro
12/12/2011,5.35,-0.33,6.59,1.67,1.26,5.14, repro
12/13/2011,4.95,-0.13,8.8,1.62,1.23,5.02, repro
12/14/2011,5.42,1.25,2.73,1.8,1.37,5.59, repro
12/15/2011,3.49,2.04,4.81,1.91,1.47,6.03, repro
12/16/2011,5.17,-0.09,5.14,1.58,1.21,4.94, repro
12/17/2011,3.79,-0.01,4.24,1.75,1.29,5.32, repro
12/18/2011,5,-0.3,4.06,1.53,1.15,4.71, repro
12/19/2011,4.48,-0.97,5.93,1.66,1.25,5.17, repro
12/20/2011,4.44,0.33,4.98,1.66,1.25,5.11, repro
12/21/2011,6.61,0.83,5.17,1.53,1.15,4.74, repro
12/22/2011,4.48,1.46,6.98,1.4,1.05,4.35, repro
12/23/2011,5.56,2.11,5.67,1.55,1.16,4.78, repro
12/24/2011,5.7,0.56,3.2,1.41,1.06,4.37, repro
12/25/2011,5.8,1.22,1.64,1.46,1.12,4.53, repro
12/26/2011,5.6,0.08,7.36,1.35,1.05,4.25, repro
12/27/2011,5.3,0.41,7.53,1.36,1.04,4.29, repro
12/28/2011,4.66,-0.25,5.77,1.38,1.04,4.32, repro
12/29/2011,4.94,-0.44,2.91,1.47,1.12,4.58, repro
12/30/2011,5.48,0.17,3.55,1.46,1.12,4.53, repro
12/31/2011,6.65,1.1,6.58,1.45,1.11,4.55, repro
1/1/2012,6.15,1.45,4.88,1.46,1.12,4.59, repro
1/2/2012,4.79,1.08,10.29,1.39,1.06,4.34, repro
1/3/2012,5.22,0.67,5.35,1.35,1.04,4.27, repro
1/4/2012,4.88,1.22,8.89,1.41,1.08,4.43, repro
1/5/2012,5.2,0.82,4.3,1.39,1.06,4.36, repro
1/6/2012,4.91,0.57,7.62,1.36,1.05,4.32, repro
1/7/2012,4.98,1.37,5.04,1.53,1.17,4.77, repro
1/8/2012,6.27,-0.74,5.69,1.36,1.03,4.24, repro
1/9/2012,5.46,1.69,6.16,1.42,1.11,4.5, repro
1/10/2012,6.69,-4.28,7.97,1.49,1.13,4.64, repro
1/11/2012,8.15,-8.13,18.43,1.52,1.17,4.74, repro
1/12/2012,9.28,-6.51,21.86,1.46,1.12,4.52, repro
1/13/2012,8.32,-2.71,17.62,1.57,1.2,4.89, repro
1/14/2012,6.19,3.25,1.58,1.48,1.13,4.63, repro
1/15/2012,6.62,4.02,1.78,1.61,1.22,5.03, repro
1/16/2012,6.51,6.39,1.61,1.79,1.35,5.63, repro
1/17/2012,9.64,1.57,1.17,2.3,2.08,7.69, repro
1/18/2012,6.31,0.66,8.78,1.69,1.32,5.28, repro
1/19/2012,8.19,0.69,7.28,2.25,2.18,8.4, repro
1/20/2012,7.35,0.77,10.47,1.45,1.1,4.54, repro
1/21/2012,6.81,-0.78,6.54,1.38,1.07,4.36, repro
1/22/2012,3.98,-1.6,5.12,1.86,1.4,5.77, repro
1/23/2012,4.8,0.45,6.71,1.83,1.37,5.69, repro
1/24/2012,0.74,0.19,10.29,1.83,1.38,5.66, repro
1/25/2012,6.24,0.7,6.11,1.48,1.15,4.65, repro
1/26/2012,5.73,2.23,9.2,1.43,1.1,4.53, repro
1/27/2012,6.51,2.53,5.76,1.47,1.14,4.59, repro
1/28/2012,5.81,1.56,5.3,1.52,1.17,4.83, repro
1/29/2012,6.12,0.9,5.87,1.51,1.17,4.81, repro
1/30/2012,7.69,-0.1,5.66,1.46,1.12,4.59, repro
1/31/2012,6.45,0.29,8.19,1.44,1.11,4.55, repro
2/1/2012,6,0.06,4.86,1.46,1.12,4.54, repro
2/2/2012,4.61,0.15,9.05,1.47,1.14,4.54, repro
2/3/2012,7.01,0.24,9.41,1.5,1.31,4.8, repro
2/4/2012,4.83,1.58,7.29,1.52,1.19,4.81, repro
2/5/2012,5.42,1.72,11.16,1.5,1.17,4.72, repro
2/6/2012,5.07,2.18,11.34,1.47,1.14,4.57, repro
2/7/2012,5.91,2.35,4.91,1.45,1.15,4.58, repro
2/8/2012,4.06,2.02,11.2,1.47,1.15,4.59, repro
2/9/2012,5.24,1.39,9.43,1.38,1.11,4.36, repro
2/10/2012,5.1,1.67,8.1,1.47,1.16,4.62, repro
2/11/2012,5.04,1.64,6.91,1.31,1.04,4.14, repro
2/12/2012,4.14,2.49,3.05,1.54,1.21,4.81, repro
2/13/2012,5.22,0.52,8.13,1.7,1.3,5.2, repro
2/14/2012,6.34,2.07,5.67,1.55,1.22,4.89, repro
2/15/2012,5.66,2.05,5.06,1.5,1.18,4.73, repro
2/16/2012,4.9,2.09,4.18,1.48,1.17,4.68, repro
2/17/2012,4.27,2.03,2.43,1.51,1.2,4.84, repro
2/18/2012,1.63,1.18,9.21,1.6,1.27,5.05, repro
2/19/2012,4.75,1.59,7.02,1.4,1.12,4.45, repro
2/20/2012,4.4,-1.07,4.9,2.54,2.52,8.01, repro
2/21/2012,4.06,0.39,4.1,1.51,1.21,4.8, repro
2/22/2012,4.59,2.05,5.86,1.49,1.22,4.71, repro
2/23/2012,4.86,3.4,10.24,1.48,1.21,4.77, repro
2/24/2012,4.76,5.27,9.86,1.64,1.29,5.17, repro
2/25/2012,2.93,3.9,6,1.72,1.34,5.36, repro
2/26/2012,1.85,2.18,2.42,1.59,1.24,4.94, repro
2/27/2012,3.73,0.81,9.75,1.61,1.26,5.04, repro
2/28/2012,4.54,0.73,9.98,1.82,1.46,5.8, repro
2/29/2012,5.38,1.22,5.78,1.5,1.17,4.73, repro
3/1/2012,4.02,1.39,7.66,1.63,1.27,5.09, repro
3/2/2012,4.82,2.33,5.75,1.41,1.11,4.41, repro
3/3/2012,3.77,2.21,5.57,1.41,1.1,4.4, repro
3/4/2012,2.47,1.66,4.98,1.54,1.19,4.77, repro
3/5/2012,4.39,1.25,11.7,1.66,1.28,5.18, repro
3/6/2012,4.04,0.93,4.86,1.76,1.35,5.45, repro
3/7/2012,4.39,0.71,9.03,1.58,1.22,4.89, repro
3/8/2012,4.38,1.82,7.48,1.56,1.21,4.9, repro
3/9/2012,3.86,0.91,10.52,1.58,1.23,4.97, repro
3/10/2012,5.36,1.1,5.68,1.5,1.18,4.65, repro
3/11/2012,4.6,1.34,5.67,1.42,1.1,4.45, repro
3/12/2012,5.02,0.98,7.51,1.82,1.4,5.64, repro
3/13/2012,5.55,-0.58,4.44,1.42,1.1,4.48, repro
3/14/2012,4.88,0.5,8.56,1.42,1.11,4.51, repro
3/15/2012,5.46,0.19,6.74,1.45,1.13,4.55, repro
3/16/2012,5.08,0.58,6.8,1.53,1.19,4.82, repro
3/17/2012,5.31,0.97,5.67,1.49,1.15,4.66, repro
3/18/2012,5.49,1.33,2.4,1.48,1.14,4.64, repro
3/19/2012,4.62,1.54,2.83,1.53,1.18,4.81, repro
3/20/2012,4.34,2.86,-0.59,1.49,1.16,4.68, repro
3/21/2012,3.82,1.78,1.65,1.51,1.17,4.77, repro
3/22/2012,5.88,2.08,6.88,1.57,1.22,4.97, repro
3/23/2012,3.88,2.61,-1.31,1.79,1.37,5.59, repro
3/24/2012,4.84,3.58,2.21,1.39,1.08,4.4, repro
3/25/2012,5.12,2.1,4.1,1.49,1.15,4.67, repro
3/26/2012,4.06,1.84,7.42,1.6,1.24,5.01, repro
3/27/2012,5.1,0.77,4.18,1.47,1.13,4.64, repro
3/28/2012,4.57,0.68,2.49,1.42,1.1,4.49, repro
3/29/2012,3.51,1.43,1.75,1.47,1.13,4.63, repro
3/30/2012,4.19,1.02,0.9,1.55,1.2,4.85, repro
3/31/2012,5.41,1.71,0.49,1.46,1.16,4.6, repro
4/1/2012,5.35,3.83,-6.34,1.6,1.25,5.04, repro
4/2/2012,5.83,2.5,-1.89,1.54,1.21,4.83, repro
4/3/2012,4.73,2.33,3.11,1.58,1.23,4.94, repro
4/4/2012,5.16,2.87,-0.74,1.53,1.21,4.81, repro
4/5/2012,6.39,2.98,-3.4,1.45,1.17,4.6, repro
4/6/2012,5.71,3.82,2.62,1.59,1.25,4.97, repro
4/7/2012,4.46,5.12,-1.69,1.6,1.26,5.01, repro
4/8/2012,4.52,4.42,1.16,1.98,1.5,5.99, repro
4/9/2012,4.48,4.13,0.33,1.66,1.27,5.05, repro
4/10/2012,4.17,3.9,3.32,1.67,1.32,5.27, repro
4/11/2012,5.07,4.13,-2.02,1.65,1.28,5.13, repro
4/12/2012,5.93,2.32,-0.15,1.54,1.19,4.8, repro
4/13/2012,5.55,2.27,1.13,1.38,1.09,4.33, repro
4/14/2012,6.35,2.79,0.81,1.45,1.13,4.53, repro
4/15/2012,4.74,4.33,1.8,1.44,1.11,4.49, repro
4/16/2012,6.38,4.17,0,1.51,1.18,4.72, repro
4/17/2012,6.4,4.08,-3.54,1.47,1.14,4.57, repro
4/18/2012,7.76,3.85,-3.92,1.62,1.26,5.08, repro
4/19/2012,5.19,2.78,-1.84,1.65,1.28,5.18, repro
4/20/2012,6.97,4.14,-3.04,1.53,1.19,4.8, repro
4/21/2012,7.04,2.24,-5.77,1.58,1.24,4.94, repro
4/22/2012,5.47,2.96,-5.2,1.79,1.38,5.55, repro
4/23/2012,5.4,2.42,-0.8,1.43,1.13,4.49, repro
4/24/2012,7.11,2.82,-4.99,1.51,1.18,4.69, repro
4/25/2012,5.58,2.51,1.67,1.52,1.18,4.72, repro
4/26/2012,5.24,4.17,-3.37,1.57,1.23,4.93, repro
4/27/2012,6.5,0.68,-0.84,1.63,1.29,5.2, repro
4/28/2012,5.78,2.36,-0.41,1.55,1.2,4.82, repro
